"geo_id","area_m_sq","area_canopy","pct_canopy","area_plantable","pct_plantable","area_open_plantable","pct_open_plantable"
"510131012001",919132.152689702,459740.818224866,50.0190116165019,301479.816227355,32.8004863441149,130690.840087545,14.2189389964325
"510131012002",326873.782768369,146152.924994007,44.7123424081934,171884.375788398,52.5843260761601,67257.1757502474,20.5758856463284
"510131012003",350007.538059056,149210.346050476,42.6306092942776,193960.424769866,55.41607070678,83051.1678654142,23.7283940585877
"510131013001",499021.855944942,231390.023800787,46.3687153266322,178841.450280438,35.8384002924652,75253.1272396289,15.0801265201361
"510131013002",321151.15125322,167045.188216185,52.014507052,148871.816739907,46.3556852151918,64112.3804000893,19.9633039302226
"510131013003",360578.48600729,180955.046390333,50.1846486722102,132773.317832947,36.8223072050567,56619.2357868614,15.7023333293703
"510131013004",328698.915794144,120977.36276485,36.8049168864965,178753.361095625,54.3820963521443,93874.1268506347,28.5593052912367
"510131013005",514079.96079682,223932.830836849,43.5599221743159,255636.739182639,49.7270383359047,122946.921233017,23.9159139839744
"510131013006",467001.232473977,310560.165784803,66.5009306591301,227809.944157859,48.7814438842093,55259.5099123713,11.8328402731679
"510131014011",338926.796895559,79864.2102670649,23.5638524302565,85476.9008565098,25.2198709690251,52641.9307920214,15.5319470971908
"510131014021",279627.313151349,84496.5195619036,30.2175487114056,75204.7573844347,26.8946393458103,33910.2699962919,12.1269519826691
"510131014022",81304.70260861,22835.1734010046,28.0859195942577,20203.0371639033,24.8485469052854,12125.6172513309,14.9137957120414
"510131014023",101942.51116282,29828.4824405199,29.2601016987687,29080.6057446347,28.5264757684729,16367.9430438368,16.0560524330171
"510131014031",137931.897370959,6715.41509304855,4.86864548450881,16601.8582119942,12.0362719055075,14235.1307467598,10.3204052275706
"510131014032",29155.5073722895,1940.65676667744,6.65622704450655,2889.71959601788,9.91140218936605,2498.07947351338,8.56812211022489
"510131014033",28536.5841697069,938.473125024084,3.28866664434324,5222.3223098492,18.3004464682671,5003.02076922119,17.5319538577857
"510131014034",109046.058922397,8426.64643546622,7.72760292186543,28802.6735131423,26.4133099332274,25144.655097211,23.0587472355194
"510131014041",309751.497821265,38377.6447703149,12.3898173343006,31743.3931661922,10.2480192636579,24795.1892957509,8.00486501926727
"510131015001",174618.134855181,50271.0922704579,28.7891588763962,59652.7908442561,34.1618531739151,32524.1154353535,18.6258520412713
"510131015002",250874.683132252,68552.3680765538,27.3253431636287,100498.078625489,40.0590754598023,60268.1911068545,24.0232256018769
"510131015003",323668.606568817,70465.9217088106,21.7710090749343,99467.2278726396,30.731194145482,57025.6895912576,17.6185420624453
"510131015004",559599.605481521,190303.340265182,34.007054043834,165457.197703001,29.5670683256879,78500.5470318492,14.0279846988637
"510131015005",297807.657361199,136944.648532685,45.9842603598976,154243.454719164,51.7929780872251,70837.8692032805,23.7864498955324
"510131015006",127908.244859228,43399.8111997789,33.9304250852191,51850.2995935201,40.5371050557257,25000.6179555455,19.5457438909122
"510131016011",462970.801688144,273205.786473706,59.011450717304,82203.0285887337,17.7555535444124,35108.3191010325,7.5832685286018
"510131016012",229723.242186415,90316.6893946514,39.3154338825506,29107.5228887101,12.6706913117176,15989.5713225488,6.96036290031708
"510131016021",91129.6554214838,28094.2242626796,30.8288494373659,41740.8646944005,45.8038214907593,22929.769669989,25.1616990802132
"510131016022",116046.311553302,34893.0306968371,30.0681945249161,58609.034019381,50.5048658892194,31740.7861205089,27.3518267798884
"510131016031",84381.1695270168,34814.2393210498,41.2583038564109,40540.3200864843,48.0442737564857,14963.0019970933,17.7326316771451
"510131016032",193410.927813927,59604.8451111851,30.8177235820555,64085.0391388754,33.1341356267775,34840.4709043453,18.0137034127999
"510131016033",181327.32125412,12015.1074402263,6.62619805836528,15944.7541569451,8.79335449653467,12549.3613961961,6.92083317031353
"510131017011",85723.5138357239,17597.7244736929,20.5284684286464,24279.1960351102,28.3226794478322,12995.7949428413,15.1601286057239
"510131017012",34884.0644918508,3224.25775531296,9.2427812019043,7201.55696024268,20.6442599655353,5177.58643976161,14.842268282617
"510131017013",34964.0503899734,2664.08887004845,7.61950872491714,4307.91336229118,12.3209791607169,3431.48251287736,9.81431634665929
"510131017014",88280.8928008163,9082.16841854376,10.2878076222398,19418.8894629405,21.996707154689,15065.4325485429,17.0653377764703
"510131017021",99817.8039824261,9857.06283372933,9.87505479029049,16848.5040612304,16.8792573960019,13371.0298515795,13.3954358021477
"510131017022",180836.513389041,25551.3505764421,14.1295306448828,32563.0534723053,18.0069018485504,20626.4948357381,11.4061560075334
"510131017023",101791.164978371,10770.7510832689,10.5812239063749,25880.0851362831,25.4246870460538,20135.9334579755,19.7816121490054
"510131017031",111797.089532642,33334.7376835762,29.8171784461734,37257.7242149633,33.3262022926678,20982.2155924524,18.7681232849323
"510131017032",136948.967999043,37137.6109036976,27.1178464842152,46221.0010110452,33.7505288914394,24199.3288252643,17.6703258000698
"510131018011",280823.860237962,57956.6212838932,20.6380687291965,71810.220699549,25.5712675691799,39692.6661200039,14.1343638273363
"510131018021",117332.603504703,10620.4978456829,9.0516169661719,13978.2994879312,11.9133975300999,10311.0348534117,8.7878684572088
"510131018022",35722.0109961061,7345.19182752329,20.5620893748786,9871.55538926166,27.6343775560052,6072.23733325338,16.9985876044753
"510131018023",46452.0338066865,4880.09783499226,10.5056709794476,5979.53977334095,12.8725037061353,4300.21757828124,9.25732896040011
"510131018024",88860.5325632452,15355.2688778836,17.2801900179416,32216.8577747524,36.2555308250291,23834.6763294492,26.8225675020405
"510131018025",107254.235404988,29532.1837654552,27.5347483052232,39335.5917978781,36.6750941343698,22341.3719241671,20.8302934050174
"510131018031",200294.874193519,67288.0902528786,33.5945143498115,94834.6344553082,47.3475094343562,52267.1625634805,26.0951074129743
"510131018032",116500.097081614,16182.4236546023,13.8904808321883,42289.0402224672,36.2995750920634,32106.4811814289,27.5591883489477
"510131018033",205910.231766554,43978.7025876454,21.358191970521,75026.7203092034,36.4366159299277,46503.2666146019,22.5842427623139
"510131018034",435282.639291357,164285.292418086,37.7422110575196,206488.152475051,47.4377183549556,100305.06756587,23.0436637053035
"510131019001",248024.116201756,70929.0942367594,28.5976603093958,85023.34382775,34.2802728741859,41525.0173397883,16.7423305345072
"510131019002",646372.269670308,336758.762322113,52.0998158683203,415866.097729578,64.3384806624975,163926.443700757,25.3609957284167
"510131019003",213359.978333717,89521.139994812,41.9577939095924,104862.590855971,49.1482009301461,47810.1225996649,22.4081962198575
"510131020011",101628.339988178,18606.408928256,18.3082877575492,40281.6338329568,39.6362213902567,30187.5160321325,29.7038365830281
"510131020012",109454.341708059,15124.0125816654,13.8176451894478,25826.4515487559,23.5956391914002,17815.9442397693,16.2770557674986
"510131020021",179757.286971947,52576.1396788392,29.2484052048718,74818.6945778283,41.6220648621074,45935.5194635302,25.5541904516499
"510131020031",192154.669490249,49158.4330013933,25.5827418255312,61257.560470917,31.8792983971828,37891.006906673,19.7190143789848
"510131020032",256107.117426476,77289.4462572651,30.1785624054176,92503.5119036835,36.1190711266507,52017.0105072834,20.3106461975688
"510131020033",143724.494721973,64423.898782857,44.8245783764843,64831.818245889,45.1083987954192,27808.3493143155,19.3483715967199
"510131021001",342496.461669124,211679.555181809,61.8048881878104,79431.8390274251,23.1920174124782,27953.8595848352,8.16179514632201
"510131021002",798422.795082087,396239.920313298,49.6278316142715,299425.571891233,37.5021321705186,98328.1462292068,12.3152979642944
"510131022001",235849.317398671,105858.54003995,44.8839713455734,78036.9194321625,33.0876172519302,39682.3062813831,16.8252792584112
"510131022002",122398.305362826,32615.3748566631,26.6469170140724,51626.3671204917,42.1789884814626,29224.2758155998,23.8763729031789
"510131022003",233075.493301763,142072.486063287,60.9555659630615,54981.4804938811,23.5895587798656,20413.0323841194,8.75812042482329
"510131022004",109752.630831195,35633.3287242546,32.4669472197533,53232.7864914041,48.5025152365404,25665.8692191434,23.3851972611198
"510131022005",158561.312832112,54339.552298524,34.2703723423758,73115.8944429766,46.1120642463356,31736.4844092687,20.015276010531
"510131023011",404105.042558001,180638.370514042,44.7008454461725,228850.857866996,56.6315273915815,92476.0444651432,22.8841599896319
"510131023012",452629.208389618,135849.756631006,30.0134755143924,65379.8933729986,14.4444706972424,31632.2974685662,6.98856743715433
"510131023021",209150.705450155,130789.233979659,62.5334892837971,83366.4072067869,39.8594912827846,31661.6827283957,15.1382146477825
"510131023022",123491.645407311,44174.1265718639,35.7709433914862,61126.6012703697,49.4985722060442,27690.6281652473,22.423078155543
"510131023023",279137.172145035,107905.75852086,38.6568932011656,140859.611762538,50.4625058282633,62435.0229947406,22.3671474905895
"510131023024",577514.68316622,247682.668766744,42.8876833760876,280678.96852621,48.6011830880888,130614.755226241,22.6166985937304
"510131024001",186354.572097058,51734.5365768675,27.7613454795855,55392.7614508195,29.724390889626,32639.0961702291,17.514513222262
"510131024002",278186.393076622,91344.9747344195,32.8358888169128,131585.421701348,47.3011710767265,69999.8864920767,25.1629440670725
"510131024003",213727.244486211,84188.5070080828,39.3906294962384,101768.583432308,47.6161023256319,45271.9416601464,21.1821107641086
"510131024004",292047.428943751,99122.7640653122,33.9406391707709,86821.0897551812,29.7284211914439,40836.301837247,13.982763684974
"510131025001",474852.772363901,71025.295808963,14.9573299225751,52857.6036434084,11.1313667561156,34207.1365058285,7.2037352410389
"510131025002",350369.959540571,100041.057460064,28.5529779982408,156796.674195025,44.7517459546555,92486.0927437465,26.3966958996772
"510131025003",285786.749556455,85803.9225128886,30.0237581504592,100491.670820998,35.1631665838119,46752.0213005932,16.3590584144132
"510131026001",381728.998529236,120595.708094385,31.5919693182934,190248.758327084,49.8386968399293,106385.509716201,27.8693811908695
"510131026002",323779.957847426,120154.072060684,37.1097929777678,180708.804893602,55.8122269503652,90567.2410655733,27.971849050722
"510131027011",278764.817926468,107518.526889698,38.5696185370348,118969.558691765,42.6773936455449,53531.4116123941,19.2030730457939
"510131027012",186517.866822845,98731.0192690043,52.9338132323695,71364.5944647036,38.261532624371,26539.4462616702,14.228902953773
"510131027021",139805.295808877,23828.420922804,17.0440045099429,54578.3145873968,39.0388034098572,37735.2391933286,26.9912802480066
"510131027022",145339.587205993,72962.3436007663,50.2012872083882,63125.7899977856,43.4333076151621,26913.3429774742,18.5175584263421
"510131028011",229804.758763917,94020.628389345,40.9132643271039,120849.706305214,52.587991195328,48520.3407150878,21.1137232214298
"510131028012",146980.782631135,86104.936585072,58.5824452990987,80926.6767891824,55.0593590131282,20786.4070615921,14.1422617906164
"510131028013",213712.349744522,120668.279832432,56.4629418827139,132375.87958758,61.9411464736715,37042.5421428607,17.3328973206941
"510131028014",39977.6212111323,12682.8930251492,31.7249817295719,16798.2420137963,42.0191134562018,8509.9229412449,21.2867166265391
"510131028015",76666.8545407542,17296.9762349783,22.5612180629944,26939.4353197833,35.1383077878367,18710.7550113461,24.4052728176032
"510131028016",351420.086594572,103014.686071496,29.3138298011812,101963.306924225,29.0146496497392,46318.4029758546,13.180351591368
"510131028021",511461.538161976,284496.897116497,55.6242993635229,73527.4289292354,14.3759449035931,26073.3603738818,5.09781448426814
"510131028022",223252.159301985,109888.138867817,49.2215346142189,126703.92291484,56.7537278523931,42783.829735258,19.1639041113981
"510131029011",154816.548048606,66563.1988698324,42.9948863405314,84572.3838568574,54.6274832521812,40410.661975586,26.1022884729988
"510131029012",384624.210155639,138523.714341138,36.0153393061463,107212.92645898,27.874721254701,40964.4359355341,10.6505089523506
"510131029013",142720.991705863,48634.1124584302,34.0763554660981,56420.497904926,39.532024848317,29803.6510089006,20.8824579010239
"510131029021",392454.505690726,79808.2708388205,20.3356745002473,87668.9876153173,22.3386370506866,46770.7418942709,11.9174939301445
"510131029022",361850.617186273,116175.326836453,32.1058805260096,117796.614822895,32.5539350295638,60924.2015218579,16.8368378077121
"510131030001",235661.206405539,80745.6115238621,34.2634295883687,124392.554890043,52.7844853157465,69841.0444660007,29.6362076437028
"510131030002",310477.984839375,130401.640047157,42.0002854999912,129450.981045765,41.6940934194532,53889.4962460173,17.3569460243363
"510131030003",226744.639029365,90881.3956125445,40.0809456847951,129402.896153577,57.0698812141788,66678.8581943011,29.4070274295065
"510131031001",1165691.83413074,351988.345778393,30.1956602484801,837388.200173994,71.8361556335719,529412.972104805,45.4162032025893
"510131031002",461010.598547174,80421.4408487518,17.444596957682,82928.2445010199,17.988359652112,52630.4134158541,11.4163131133456
"510131031003",293184.407142933,109339.090749782,37.2936241102609,140040.328177787,47.7652715376212,71312.0786935039,24.3232849210626
"510131032001",68930.7107068698,14332.4725267958,20.7925790693572,25504.0881732204,36.9996013557403,16979.2336082488,24.6323205348245
"510131032002",200625.368480086,74123.1596227199,36.9460553190597,133894.291598646,66.7384651367934,70730.5459872646,35.2550360520759
"510131032003",381806.828523763,144955.138176523,37.9655698503311,279617.986029292,73.2354596984083,155533.030578028,40.7360526210043
"510131032004",342691.789707651,87293.615044373,25.4729228029778,124250.623273389,36.2572512692488,73718.0794118641,21.5114810526253
"510131033001",338171.992834812,80483.8514727835,23.7996798014251,125832.597842603,37.2096449465788,80871.1921404249,23.9142193481198
"510131033002",99066.5251917202,21599.3829034205,21.8029075528993,56135.3262834042,56.6642729971273,39127.6924290207,39.4963811976832
"510131034011",1280185.16475328,272388.179549063,21.2772485612703,70.5394769352783,0.00551009954476959,59.1844880302189,0.00462311934708484
"510131034021",181481.029067949,16299.2822827656,8.98125956551796,36068.5065229924,19.8745327311803,26428.6924037007,14.5627851789431
"510131034022",78673.6510714267,7455.56714270421,9.47657448354012,15624.3470256012,19.859694844232,10716.3679945076,13.6212923241332
"510131034023",311833.392638124,20871.6195206575,6.69319579410103,77637.6469756999,24.8971562406713,64242.5678495421,20.6015678135196
"510131034024",119562.91986826,5206.67326485273,4.35475586460225,13566.9993140222,11.3471629238989,10747.7327846903,8.98918560748827
"510131034025",477918.287827682,107612.833395352,22.5169942511497,80060.749367962,16.7519744289067,52682.504695657,11.0233288906183
"510131035011",181728.218473923,37426.927653903,20.5950005828476,28712.8616140222,15.7998916487163,14775.427672531,8.13050818227839
"510131035012",48815.415562738,14100.9624312439,28.8862898506337,23745.3645360864,48.6431678648083,13809.824985158,28.2898851232956
"510131035013",135352.450877403,47950.1585899877,35.4261472763572,72976.4018896937,53.9158333791776,35588.5096998301,26.2932141007664
"510131035021",459127.875361624,37889.1753902109,8.25242321877496,93723.8847763096,20.4134599108123,66348.158965508,14.450910634265
"510131035022",206622.960525963,73269.3626064014,35.4604166061181,36793.6872520957,17.8071629398962,19973.6116814061,9.66669513908953
"510131035031",107618.125933621,12301.8229059219,11.4309952893155,28739.6556101134,26.7052184386113,21175.7707401538,19.676769648651
"510131035032",93627.9571947097,10664.2029921319,11.3899772158379,19072.3420273884,20.3703494114747,13477.4994879416,14.394738379172
"510131036011",250320.261825208,107261.025340212,42.8495178768666,142032.350541128,56.7402532681534,62787.7746576185,25.0829773825746
"510131036012",240191.66929347,107338.381933054,44.6886364746922,125620.593155878,52.3001457650026,48575.0033551755,20.2234338509991
"510131036013",255287.724166173,116429.725086631,45.6072556825505,122621.857657248,48.0328061436397,45801.2566141868,17.9410336959147
"510131036021",57024.0840832365,11506.4348412549,20.178201940884,15452.8866594131,27.0988774442339,9161.87453861862,16.0666754861775
"510131036022",110847.506377446,19717.4055162846,17.7878656549522,12983.2659674609,11.7127271435875,6508.46805730635,5.87155116971638
"510131037001",524706.915237598,257440.281305684,49.0636341602454,289443.618193084,55.1629128161992,99290.9279017538,18.9231216548371
"510131037002",947190.715079714,499501.265520545,52.7350255411349,427932.553010987,45.1791330086015,95255.5362159347,10.0566374542553
"510131038001",433223.919741681,91478.1069056171,21.1156639181334,144921.843942441,33.4519488279533,92445.1670059844,21.3388879960984
"510131038002",168974.685566799,35556.5607163551,21.0425369913168,62526.602478848,37.0035323747532,39733.8446697193,23.5146729443161
"510131038003",326220.163113425,143991.575453576,44.1393855239753,100684.479447502,30.8639657606003,32890.5347855993,10.0823120409524
"510139801001",4931345.5929482,1280367.81004087,25.9638629235759,2467.28975495254,0.050032789396889,4.91371217516075,9.9642421780119e-05
"510139802001",3833631.35546606,356318.032166899,9.29453041067327,86763.4960811817,2.26321959615321,44330.0137319737,1.15634524088413
